epoch,train_loss,val_rmse,val_r2,val_spearman,val_pearson,val_mae,lr,time_s
17,2.448050662371558,1.6060298681259155,0.18079310655593872,0.462061458144803,0.46334701776504517,1.2793954610824585,0.001,30.39801812171936
18,2.429847283107386,1.5983939170837402,0.18856465816497803,0.4508999997532856,0.4453049302101135,1.2690256834030151,0.001,31.98037099838257
19,2.448434825682972,1.6342461109161377,0.15175515413284302,0.459058909708677,0.4498487710952759,1.2921538352966309,0.001,30.00285053253174
20,2.430745333610899,1.6189662218093872,0.16754287481307983,0.4210496648592673,0.4176463484764099,1.282642126083374,0.001,32.50819540023804
21,2.432025965118029,1.5985400676727295,0.18841612339019775,0.46133585214228584,0.4542195796966553,1.265678882598877,0.001,32.40746355056763
22,2.3915327017160344,1.5994458198547363,0.18749624490737915,0.4615015715984806,0.446503609418869,1.2649509906768799,0.001,31.806705951690674
23,2.376030418199763,1.619028091430664,0.16747921705245972,0.4482422994940211,0.44168686866760254,1.279575228691101,0.0005,30.69683289527893
24,2.3536228487790223,1.6237905025482178,0.16257423162460327,0.45422419877914527,0.4455863833427429,1.2737950086593628,0.0005,30.289458513259888
25,2.3280232865104145,1.581152081489563,0.20597606897354126,0.4617953486975107,0.45690539479255676,1.2535673379898071,0.0005,30.49152159690857
26,2.315451241155742,1.6553162336349487,0.12974154949188232,0.4528675811539183,0.43944859504699707,1.3051663637161255,0.0005,30.307093381881714
27,2.3219700987722955,1.5816622972488403,0.2054634690284729,0.4718754480660379,0.4580675959587097,1.249123454093933,0.0005,30.701298475265503
28,2.3028402828554038,1.5790773630142212,0.20805847644805908,0.48077846415040415,0.46560952067375183,1.2457414865493774,0.0005,31.790724277496338
29,2.3011564914559277,1.5879391431808472,0.19914478063583374,0.4636321081963968,0.45714089274406433,1.2587875127792358,0.0005,29.767257690429688
30,2.309779299300897,1.5920798778533936,0.19496256113052368,0.4556452719605718,0.44953852891921997,1.2612123489379883,0.0005,31.102989435195923
31,2.3040463756140372,1.6339763402938843,0.1520351767539978,0.46438052875664476,0.4519835114479065,1.2977368831634521,0.0005,31.838279962539673
32,2.309978951753726,1.6363940238952637,0.14952391386032104,0.4638907197220409,0.4468994736671448,1.2988649606704712,0.0005,31.001025676727295
33,2.267676785973384,1.581438660621643,0.20568817853927612,0.4724418507650975,0.4617423415184021,1.2491623163223267,0.0005,32.96534991264343
34,2.2962422593687446,1.5884242057800293,0.19865548610687256,0.46783599748855775,0.46049606800079346,1.2602711915969849,0.0005,33.35343050956726
35,2.2809433318511627,1.613091230392456,0.17357361316680908,0.47782726530026925,0.46328073740005493,1.2810379266738892,0.0005,32.299307107925415
36,2.2686184054577563,1.6244972944259644,0.16184502840042114,0.46532124473465875,0.4584481716156006,1.2936737537384033,0.00025,32.770968198776245
37,2.241695800785042,1.570357084274292,0.21678102016448975,0.4811872362999956,0.4753086566925049,1.2352476119995117,0.00025,29.96384286880493
38,2.224081735606222,1.6179496049880981,0.16858792304992676,0.4783574217153535,0.46673375368118286,1.2781877517700195,0.00025,30.944987535476685
39,2.2159203627474504,1.5934401750564575,0.1935863494873047,0.4782182005663348,0.4650593400001526,1.2582521438598633,0.00025,31.486029863357544
40,2.2103348040201554,1.5738986730575562,0.21324437856674194,0.4775764362850004,0.4647817015647888,1.2396552562713623,0.00025,31.786962747573853
41,2.197017718499034,1.5956836938858032,0.1913139820098877,0.48498782430666915,0.4738254249095917,1.2625322341918945,0.00025,31.321872234344482
42,2.2204408294874916,1.549289584159851,0.23765498399734497,0.4987722305335023,0.4894648790359497,1.2225325107574463,0.00025,31.57479453086853
43,2.1974953973506604,1.5789505243301392,0.20818567276000977,0.4793133675468367,0.46554458141326904,1.2411284446716309,0.00025,31.083477020263672
44,2.216974149522914,1.5539379119873047,0.23307371139526367,0.5047953296091071,0.49477943778038025,1.2231371402740479,0.00025,31.67587375640869
45,2.2090673713276447,1.574631929397583,0.2125111222267151,0.48613863808758817,0.4712510108947754,1.2396471500396729,0.00025,31.899922132492065
46,2.209623554236372,1.5715608596801758,0.21557986736297607,0.48277606321839756,0.46730664372444153,1.2274328470230103,0.00025,31.361709356307983
47,2.2028739543605753,1.5666354894638062,0.22048896551132202,0.4862393771743856,0.4765000343322754,1.2320170402526855,0.00025,32.098130226135254
48,2.184660598369052,1.6043736934661865,0.18248188495635986,0.5008763164838773,0.4908095598220825,1.2612102031707764,0.00025,30.81918692588806
49,2.1851064097099226,1.5543811321258545,0.23263609409332275,0.4938007510376915,0.48390883207321167,1.2268167734146118,0.00025,29.807796478271484
50,2.185181148957543,1.5612330436706543,0.22585594654083252,0.49296791744950774,0.48405322432518005,1.2322973012924194,0.000125,31.418090105056763
51,2.135305582884529,1.5762548446655273,0.21088695526123047,0.49121701404629675,0.480630099773407,1.236992359161377,0.000125,30.616797924041748
52,2.1587056383697933,1.5426666736602783,0.24415892362594604,0.5102495918324195,0.49641233682632446,1.2108452320098877,0.000125,34.92114853858948
53,2.1616569964833574,1.5598468780517578,0.22722995281219482,0.4917776004895479,0.48178496956825256,1.224840760231018,0.000125,31.93242859840393
54,2.1522570675457446,1.5747935771942139,0.21234941482543945,0.49216410882869605,0.4819217324256897,1.2419031858444214,0.000125,32.07969784736633
55,2.14221483634907,1.5546183586120605,0.2324017882347107,0.490340992048603,0.4843961000442505,1.2166905403137207,0.000125,30.23429250717163
56,2.1361364806385685,1.571848750114441,0.21529239416122437,0.4873256394881289,0.47558268904685974,1.2280683517456055,0.000125,32.86727952957153
57,2.132726415369667,1.6323051452636719,0.15376883745193481,0.48365927842868633,0.47262102365493774,1.2887262105941772,0.000125,30.131418466567993
58,2.1296386952191653,1.5855108499526978,0.2015923261642456,0.480647479596687,0.4719000458717346,1.2461928129196167,0.000125,30.172872304916382
59,2.1291247773360067,1.584653615951538,0.2024553418159485,0.46779150405326825,0.46069103479385376,1.2429633140563965,0.000125,31.429615020751953
60,2.1465124374118525,1.5615687370300293,0.2255229949951172,0.4922251419745009,0.4812788665294647,1.2244189977645874,6.25e-05,32.74401307106018
61,2.1148962154540105,1.5631579160690308,0.22394591569900513,0.493869960864063,0.49035775661468506,1.2252532243728638,6.25e-05,32.456719636917114
62,2.125662513329068,1.5569539070129395,0.23009371757507324,0.50052052995229,0.4914225935935974,1.222276210784912,6.25e-05,31.688546657562256
63,2.111217955827239,1.5637359619140625,0.2233717441558838,0.49637175876242795,0.4848777651786804,1.2325329780578613,6.25e-05,32.534801959991455
64,2.0973826549636203,1.5648372173309326,0.2222774624824524,0.483898849208853,0.47812169790267944,1.2238472700119019,6.25e-05,33.082621335983276
65,2.1146088305334922,1.5452157258987427,0.24165892601013184,0.5048460700007589,0.4951803684234619,1.2116787433624268,6.25e-05,32.174678564071655
66,2.114479145875745,1.5569419860839844,0.23010563850402832,0.5077277796204357,0.49502530694007874,1.2171441316604614,6.25e-05,32.723703145980835
67,2.1246604592378286,1.578973650932312,0.20816242694854736,0.47755856030633104,0.4695211350917816,1.234673023223877,6.25e-05,30.37899661064148
